id,audio_path,transcript,normalized_transcript,native_text,romanized_text,code_mixed_text,scenario,language,duration_seconds
kn_00011,N/A,ಲಕ್ನೋ ಯ ಟ್ರಾನ್ಸ್‌ಕ್ರಿಪ್ಟ್ ಸ್ಕ್ರಿಪ್ಟ್ ಸರಿಯಾಗಿದೆಯೇ ಎಂದು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳಿ.,ಲಕ್ನೋ ಯ ಟ್ರಾನ್ಸ್‌ಕ್ರಿಪ್ಟ್ ಸ್ಕ್ರಿಪ್ಟ್ ಸರಿಯಾಗಿದೆಯೇ ಎಂದು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳಿ.,ಲಕ್ನೋ ಯ ಟ್ರಾನ್ಸ್‌ಕ್ರಿಪ್ಟ್ ಸ್ಕ್ರಿಪ್ಟ್ ಸರಿಯಾಗಿದೆಯೇ ಎಂದು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳಿ.,lakno ya traans‌kript skript sariyaagideye ndu khachitapadisikoi,ಲಕ್ನೋ ಯ ಟ್ರಾನ್ಸ್‌ಕ್ರಿಪ್ಟ್ ಸ್ಕ್ರಿಪ್ಟ್ ಸರಿಯಾಗಿದೆಯೇ ಎಂದು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳಿ.,language_script_consistency,kn,0.0
kn_00012,N/A,ದಯವಿಟ್ಟು ತನ್ವಿ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,ದಯವಿಟ್ಟು ತನ್ವಿ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,ದಯವಿಟ್ಟು ತನ್ವಿ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,dayavittu tanvi ge restorent‌nalli tebal buk maadi,ದಯವಿಟ್ಟು ತನ್ವಿ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,normal_native_speech,kn,0.0
kn_00013,N/A,Verbalyze ಸಂಸ್ಥೆಯು ಮುಂಬೈ ಯಲ್ಲಿ ಹೊಸ ಕಚೇರಿಯನ್ನು ಘೋಷಿಸಿದೆ.,Verbalyze ಸಂಸ್ಥೆಯು ಮುಂಬೈ ಯಲ್ಲಿ ಹೊಸ ಕಚೇರಿಯನ್ನು ಘೋಷಿಸಿದೆ.,Verbalyze ಸಂಸ್ಥೆಯು ಮುಂಬೈ ಯಲ್ಲಿ ಹೊಸ ಕಚೇರಿಯನ್ನು ಘೋಷಿಸಿದೆ.,Verbalyze sanstheyu munbai yalli hosa kacheriyannu ghoshiside,Verbalyze ಸಂಸ್ಥೆಯು ಮುಂಬೈ ಯಲ್ಲಿ ಹೊಸ ಕಚೇರಿಯನ್ನು ಘೋಷಿಸಿದೆ.,named_entities,kn,0.0
kn_00014,N/A,ಗುರಿ ಸ್ಥಳವು 69 km ದೂರದಲ್ಲಿದೆ.,N/A,ಗುರಿ ಸ್ಥಳವು 69 km ದೂರದಲ್ಲಿದೆ.,guri sthavu 69 km dooradallide,ಗುರಿ ಸ್ಥಳವು 69 km ದೂರದಲ್ಲಿದೆ.,units_measurements,kn,0.0
kn_00015,N/A,ನಾನು RAM ಬಳಸಿ ವಿಕ್ರಮ್ ಗೆ ಹಣ ವರ್ಗಾಯಿಸಿದೆ.,ನಾನು RAM ಬಳಸಿ ವಿಕ್ರಮ್ ಗೆ ಹಣ ವರ್ಗಾಯಿಸಿದೆ.,ನಾನು RAM ಬಳಸಿ ವಿಕ್ರಮ್ ಗೆ ಹಣ ವರ್ಗಾಯಿಸಿದೆ.,naanu RAM basi vikram ge hana vargaayiside,ನಾನು RAM ಬಳಸಿ ವಿಕ್ರಮ್ ಗೆ ಹಣ ವರ್ಗಾಯಿಸಿದೆ.,abbreviations_acronyms,kn,0.0
kn_00016,N/A,"ನಾನು ಮಾತನಾಡುವುದು ಕೇಳಿಸುತ್ತಿದೆಯೇ, ಅಮಿತ್? ಸಿಗ್ನಲ್ ತುಂಬಾ ದುರ್ಬಲವಾಗಿದೆ.","ನಾನು ಮಾತನಾಡುವುದು ಕೇಳಿಸುತ್ತಿದೆಯೇ, ಅಮಿತ್? ಸಿಗ್ನಲ್ ತುಂಬಾ ದುರ್ಬಲವಾಗಿದೆ.","ನಾನು ಮಾತನಾಡುವುದು ಕೇಳಿಸುತ್ತಿದೆಯೇ, ಅಮಿತ್? ಸಿಗ್ನಲ್ ತುಂಬಾ ದುರ್ಬಲವಾಗಿದೆ.","naanu maatanaaduvudu keisuttideye, amit? signal tunbaa durbalavaagide","ನಾನು ಮಾತನಾಡುವುದು ಕೇಳಿಸುತ್ತಿದೆಯೇ, ಅಮಿತ್? ಸಿಗ್ನಲ್ ತುಂಬಾ ದುರ್ಬಲವಾಗಿದೆ.",noisy_or_real_world_audio,kn,0.0
kn_00017,N/A,ನಿಮ್ಮ ಬುಕಿಂಗ್ ಐಡಿ 309060 ಆಗಿದೆ.,ನಿಮ್ಮ ಬುಕಿಂಗ್ ಐಡಿ three zero nine zero six zero ಆಗಿದೆ.,ನಿಮ್ಮ ಬುಕಿಂಗ್ ಐಡಿ 309060 ಆಗಿದೆ.,nimma buking aidi three zero nine zero six zero aagide,ನಿಮ್ಮ ಬುಕಿಂಗ್ ಐಡಿ three zero nine zero six zero ಆಗಿದೆ.,spoken_number_patterns,kn,0.0
kn_00018,N/A,"ಈ document ವಿವರಗಳನ್ನು ರಹಸ್ಯವಾಗಿಡಿ, ರಾಹುಲ್.","ಈ document ವಿವರಗಳನ್ನು ರಹಸ್ಯವಾಗಿಡಿ, ರಾಹುಲ್.","ಈ document ವಿವರಗಳನ್ನು ರಹಸ್ಯವಾಗಿಡಿ, ರಾಹುಲ್.","ee document vivaragannu rahasyavaagidi, raahul","ಈ document ವಿವರಗಳನ್ನು ರಹಸ್ಯವಾಗಿಡಿ, ರಾಹುಲ್.",english_word_retention,kn,0.0
kn_00019,N/A,ದಯವಿಟ್ಟು ಕಬೀರ್ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,ದಯವಿಟ್ಟು ಕಬೀರ್ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,ದಯವಿಟ್ಟು ಕಬೀರ್ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,dayavittu kabeer ge restorent‌nalli tebal buk maadi,ದಯವಿಟ್ಟು ಕಬೀರ್ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,normal_native_speech,kn,0.0
kn_00020,N/A,ವಿಜಯ್ ಅವರೊಂದಿಗೆ ನಾಗಪುರ weekend trip ಪ್ಲಾನ್ ಮಾಡೋಣ.,ವಿಜಯ್ ಅವರೊಂದಿಗೆ ನಾಗಪುರ weekend trip ಪ್ಲಾನ್ ಮಾಡೋಣ.,ವಿಜಯ್ ಅವರೊಂದಿಗೆ ನಾಗಪುರ weekend trip ಪ್ಲಾನ್ ಮಾಡೋಣ.,vijay avarondige naagapura weekend trip plaan maadona,ವಿಜಯ್ ಅವರೊಂದಿಗೆ ನಾಗಪುರ weekend trip ಪ್ಲಾನ್ ಮಾಡೋಣ.,code_mixed_speech,kn,0.0
kn_00021,N/A,ನನಗೆ Uber ನಲ್ಲಿ ಒಂದು trending video ನೋಡಬೇಕು.,ನನಗೆ Uber ನಲ್ಲಿ ಒಂದು trending video ನೋಡಬೇಕು.,ನನಗೆ Uber ನಲ್ಲಿ ಒಂದು trending video ನೋಡಬೇಕು.,nanage Uber nalli ndu trending video nodabeku,ನನಗೆ Uber ನಲ್ಲಿ ಒಂದು trending video ನೋಡಬೇಕು.,code_mixed_speech,kn,0.0
kn_00022,N/A,"ಈ document ವಿವರಗಳನ್ನು ರಹಸ್ಯವಾಗಿಡಿ, ಅಮಿತ್.","ಈ document ವಿವರಗಳನ್ನು ರಹಸ್ಯವಾಗಿಡಿ, ಅಮಿತ್.","ಈ document ವಿವರಗಳನ್ನು ರಹಸ್ಯವಾಗಿಡಿ, ಅಮಿತ್.","ee document vivaragannu rahasyavaagidi, amit","ಈ document ವಿವರಗಳನ್ನು ರಹಸ್ಯವಾಗಿಡಿ, ಅಮಿತ್.",english_word_retention,kn,0.0
kn_00023,N/A,ದಿವ್ಯಾ Apple ಸಂಸ್ಥೆಯಲ್ಲಿ ಡೆವಲಪರ್ ಆಗಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದಾರೆ.,ದಿವ್ಯಾ Apple ಸಂಸ್ಥೆಯಲ್ಲಿ ಡೆವಲಪರ್ ಆಗಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದಾರೆ.,ದಿವ್ಯಾ Apple ಸಂಸ್ಥೆಯಲ್ಲಿ ಡೆವಲಪರ್ ಆಗಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದಾರೆ.,divyaa Apple sanstheyalli devalapar aagi kelasa maaduttiddaare,ದಿವ್ಯಾ Apple ಸಂಸ್ಥೆಯಲ್ಲಿ ಡೆವಲಪರ್ ಆಗಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದಾರೆ.,named_entities,kn,0.0
kn_00024,N/A,ದಯವಿಟ್ಟು ದಿವ್ಯಾ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,ದಯವಿಟ್ಟು ದಿವ್ಯಾ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,ದಯವಿಟ್ಟು ದಿವ್ಯಾ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,dayavittu divyaa ge restorent‌nalli tebal buk maadi,ದಯವಿಟ್ಟು ದಿವ್ಯಾ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,normal_native_speech,kn,0.0
kn_00025,N/A,ರೈಲು ಪ್ಲಾಟ್‌ಫಾರ್ಮ್ ಸಂಖ್ಯೆ 7 ರಿಂದ ಪಾಟ್ನಾ ಗೆ ಹೊರಡುತ್ತದೆ.,ರೈಲು ಪ್ಲಾಟ್‌ಫಾರ್ಮ್ ಸಂಖ್ಯೆ 7 ರಿಂದ ಪಾಟ್ನಾ ಗೆ ಹೊರಡುತ್ತದೆ.,ರೈಲು ಪ್ಲಾಟ್‌ಫಾರ್ಮ್ ಸಂಖ್ಯೆ 7 ರಿಂದ ಪಾಟ್ನಾ ಗೆ ಹೊರಡುತ್ತದೆ.,railu plaat‌phaarm sankhye 7 rinda paatnaa ge horaduttade,ರೈಲು ಪ್ಲಾಟ್‌ಫಾರ್ಮ್ ಸಂಖ್ಯೆ 7 ರಿಂದ ಪಾಟ್ನಾ ಗೆ ಹೊರಡುತ್ತದೆ.,normal_native_speech,kn,0.0
kn_00026,N/A,ರೈಲು ಪ್ಲಾಟ್‌ಫಾರ್ಮ್ ಸಂಖ್ಯೆ 8 ರಿಂದ ಹುಬ್ಬಳ್ಳಿ ಗೆ ಹೊರಡುತ್ತದೆ.,ರೈಲು ಪ್ಲಾಟ್‌ಫಾರ್ಮ್ ಸಂಖ್ಯೆ 8 ರಿಂದ ಹುಬ್ಬಳ್ಳಿ ಗೆ ಹೊರಡುತ್ತದೆ.,ರೈಲು ಪ್ಲಾಟ್‌ಫಾರ್ಮ್ ಸಂಖ್ಯೆ 8 ರಿಂದ ಹುಬ್ಬಳ್ಳಿ ಗೆ ಹೊರಡುತ್ತದೆ.,railu plaat‌phaarm sankhye 8 rinda hubbai ge horaduttade,ರೈಲು ಪ್ಲಾಟ್‌ಫಾರ್ಮ್ ಸಂಖ್ಯೆ 8 ರಿಂದ ಹುಬ್ಬಳ್ಳಿ ಗೆ ಹೊರಡುತ್ತದೆ.,normal_native_speech,kn,0.0
kn_00027,N/A,ನಿಮ್ಮ పిఎన్‌ಆರ್ ಸಂಖ್ಯೆ 9917740908 ಆಗಿದೆ.,N/A,ನಿಮ್ಮ పిఎన్‌ಆರ್ ಸಂಖ್ಯೆ 9917740908 ಆಗಿದೆ.,nimma pin‌aar sankhye 9917740908 aagide,ನಿಮ್ಮ పిఎన్‌ಆರ್ ಸಂಖ್ಯೆ 9917740908 ಆಗಿದೆ.,numeric_normalization,kn,0.0
kn_00028,N/A,Netflix ನಲ್ಲಿ ಸ್ಕ್ರಿಪ್ಟ್ ಔಟ್‌ಪುಟ್ ಸ್ಥಿರತೆಯನ್ನು ಪರಿಶೀಲಿಸಿ.,Netflix ನಲ್ಲಿ ಸ್ಕ್ರಿಪ್ಟ್ ಔಟ್‌ಪುಟ್ ಸ್ಥಿರತೆಯನ್ನು ಪರಿಶೀಲಿಸಿ.,Netflix ನಲ್ಲಿ ಸ್ಕ್ರಿಪ್ಟ್ ಔಟ್‌ಪುಟ್ ಸ್ಥಿರತೆಯನ್ನು ಪರಿಶೀಲಿಸಿ.,Netflix nalli skript aut‌put sthirateyannu parisheelisi,Netflix ನಲ್ಲಿ ಸ್ಕ್ರಿಪ್ಟ್ ಔಟ್‌ಪುಟ್ ಸ್ಥಿರತೆಯನ್ನು ಪರಿಶೀಲಿಸಿ.,language_script_consistency,kn,0.0
kn_00029,N/A,ನನಗೆ Telegram ನಲ್ಲಿ ಒಂದು trending video ನೋಡಬೇಕು.,ನನಗೆ Telegram ನಲ್ಲಿ ಒಂದು trending video ನೋಡಬೇಕು.,ನನಗೆ Telegram ನಲ್ಲಿ ಒಂದು trending video ನೋಡಬೇಕು.,nanage Telegram nalli ndu trending video nodabeku,ನನಗೆ Telegram ನಲ್ಲಿ ಒಂದು trending video ನೋಡಬೇಕು.,code_mixed_speech,kn,0.0
kn_00030,N/A,ಮರುಪಾವತಿ ಮೊತ್ತ 1850 ರೂಪಾಯಿಗಳು.,N/A,ಮರುಪಾವತಿ ಮೊತ್ತ 1850 ರೂಪಾಯಿಗಳು.,marupaavati motta 1850 roopaayigau,ಮರುಪಾವತಿ ಮೊತ್ತ 1850 ರೂಪಾಯಿಗಳು.,numeric_normalization,kn,0.0
kn_00031,N/A,ನಮಗೆ Infosys ನಲ್ಲಿ CPU ನಲ್ಲಿ ಪರಿಣತಿ ಹೊಂದಿರುವ ಎಂಜಿನಿಯರ್ ಅಗತ್ಯವಿದೆ.,ನಮಗೆ Infosys ನಲ್ಲಿ CPU ನಲ್ಲಿ ಪರಿಣತಿ ಹೊಂದಿರುವ ಎಂಜಿನಿಯರ್ ಅಗತ್ಯವಿದೆ.,ನಮಗೆ Infosys ನಲ್ಲಿ CPU ನಲ್ಲಿ ಪರಿಣತಿ ಹೊಂದಿರುವ ಎಂಜಿನಿಯರ್ ಅಗತ್ಯವಿದೆ.,namage Infosys nalli CPU nalli parinati hondiruva njiniyar agatyavide,ನಮಗೆ Infosys ನಲ್ಲಿ CPU ನಲ್ಲಿ ಪರಿಣತಿ ಹೊಂದಿರುವ ಎಂಜಿನಿಯರ್ ಅಗತ್ಯವಿದೆ.,abbreviations_acronyms,kn,0.0
kn_00032,N/A,ನನಗೆ 1 mbps ಸಾಮರ್ಥ್ಯದ ಸಾಧನ ಅಗತ್ಯವಿದೆ.,N/A,ನನಗೆ 1 mbps ಸಾಮರ್ಥ್ಯದ ಸಾಧನ ಅಗತ್ಯವಿದೆ.,nanage 1 mbps saamarthyada saadhana agatyavide,ನನಗೆ 1 mbps ಸಾಮರ್ಥ್ಯದ ಸಾಧನ ಅಗತ್ಯವಿದೆ.,units_measurements,kn,0.0
kn_00033,N/A,ರೋಹನ್ ಅವರೊಂದಿಗೆ ಕೊಚ್ಚಿ weekend trip ಪ್ಲಾನ್ ಮಾಡೋಣ.,ರೋಹನ್ ಅವರೊಂದಿಗೆ ಕೊಚ್ಚಿ weekend trip ಪ್ಲಾನ್ ಮಾಡೋಣ.,ರೋಹನ್ ಅವರೊಂದಿಗೆ ಕೊಚ್ಚಿ weekend trip ಪ್ಲಾನ್ ಮಾಡೋಣ.,rohan avarondige kochchi weekend trip plaan maadona,ರೋಹನ್ ಅವರೊಂದಿಗೆ ಕೊಚ್ಚಿ weekend trip ಪ್ಲಾನ್ ಮಾಡೋಣ.,code_mixed_speech,kn,0.0
kn_00034,N/A,ಅಂಜಲಿ Google ಸಂಸ್ಥೆಯಲ್ಲಿ ಡೆವಲಪರ್ ಆಗಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದಾರೆ.,ಅಂಜಲಿ Google ಸಂಸ್ಥೆಯಲ್ಲಿ ಡೆವಲಪರ್ ಆಗಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದಾರೆ.,ಅಂಜಲಿ Google ಸಂಸ್ಥೆಯಲ್ಲಿ ಡೆವಲಪರ್ ಆಗಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದಾರೆ.,anjali Google sanstheyalli devalapar aagi kelasa maaduttiddaare,ಅಂಜಲಿ Google ಸಂಸ್ಥೆಯಲ್ಲಿ ಡೆವಲಪರ್ ಆಗಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದಾರೆ.,named_entities,kn,0.0
kn_00035,N/A,ದಯವಿಟ್ಟು ಟಿಕೆಟ್‌ಗಾಗಿ 530 ರೂಪಾಯಿ ಪಾವತಿಸಿ.,ದಯವಿಟ್ಟು ಟಿಕೆಟ್‌ಗಾಗಿ five three zero ರೂಪಾಯಿ ಪಾವತಿಸಿ.,ದಯವಿಟ್ಟು ಟಿಕೆಟ್‌ಗಾಗಿ 530 ರೂಪಾಯಿ ಪಾವತಿಸಿ.,dayavittu tiket‌gaagi five three zero roopaayi paavatisi,ದಯವಿಟ್ಟು ಟಿಕೆಟ್‌ಗಾಗಿ five three zero ರೂಪಾಯಿ ಪಾವತಿಸಿ.,spoken_number_patterns,kn,0.0
kn_00036,N/A,ದಯವಿಟ್ಟು ಯಶ್ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,ದಯವಿಟ್ಟು ಯಶ್ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,ದಯವಿಟ್ಟು ಯಶ್ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,dayavittu yash ge restorent‌nalli tebal buk maadi,ದಯವಿಟ್ಟು ಯಶ್ ಗೆ ರೆಸ್ಟೋರೆಂಟ್‌ನಲ್ಲಿ ಟೇಬಲ್ ಬುಕ್ ಮಾಡಿ.,normal_native_speech,kn,0.0
kn_00037,N/A,Swiggy ಬ್ರೌಸ್ ಮಾಡುವ ಮೊದಲು ನಿಮ್ಮ OTP ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆಯೇ ಎಂದು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳಿ.,Swiggy ಬ್ರೌಸ್ ಮಾಡುವ ಮೊದಲು ನಿಮ್ಮ OTP ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆಯೇ ಎಂದು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳಿ.,Swiggy ಬ್ರೌಸ್ ಮಾಡುವ ಮೊದಲು ನಿಮ್ಮ OTP ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆಯೇ ಎಂದು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳಿ.,Swiggy braus maaduva modalu nimma OTP sakriyagoisalaagideye ndu khachitapadisikoi,Swiggy ಬ್ರೌಸ್ ಮಾಡುವ ಮೊದಲು ನಿಮ್ಮ OTP ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆಯೇ ಎಂದು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳಿ.,abbreviations_acronyms,kn,0.0
kn_00038,N/A,ಗುರಿ ಸ್ಥಳವು 59 km ದೂರದಲ್ಲಿದೆ.,N/A,ಗುರಿ ಸ್ಥಳವು 59 km ದೂರದಲ್ಲಿದೆ.,guri sthavu 59 km dooradallide,ಗುರಿ ಸ್ಥಳವು 59 km ದೂರದಲ್ಲಿದೆ.,units_measurements,kn,0.0
