id,audio_path,transcript,normalized_transcript,native_text,romanized_text,code_mixed_text,scenario,language,duration_seconds
gu_00028,N/A,શ્રુતિ Flipkart માં ડેવલપર તરીકે કામ કરે છે.,શ્રુતિ Flipkart માં ડેવલપર તરીકે કામ કરે છે.,શ્રુતિ Flipkart માં ડેવલપર તરીકે કામ કરે છે.,shruti Flipkart maan devalapara tareeke kaama kare chhe,શ્રુતિ Flipkart માં ડેવલપર તરીકે કામ કરે છે.,named_entities,gu,0.0
gu_00029,N/A,તમારી બુકિંગ આઈડી 11082664 છે.,N/A,તમારી બુકિંગ આઈડી 11082664 છે.,tamaaree bukinga aaeedee 11082664 chhe,તમારી બુકિંગ આઈડી 11082664 છે.,numeric_normalization,gu,0.0
gu_00030,N/A,તમે પ્લે સ્ટોર પરથી Zomato એપ ડાઉનલોડ કરી શકો છો.,તમે પ્લે સ્ટોર પરથી Zomato એપ ડાઉનલોડ કરી શકો છો.,તમે પ્લે સ્ટોર પરથી Zomato એપ ડાઉનલોડ કરી શકો છો.,tame ple stora parathee Zomato epa daaunaloda karee shako chho,તમે પ્લે સ્ટોર પરથી Zomato એપ ડાઉનલોડ કરી શકો છો.,named_entities,gu,0.0
gu_00031,N/A,ખાતા નંબર 6834 છે.,ખાતા નંબર six eight three four છે.,ખાતા નંબર 6834 છે.,khaataa nanbara six eight three four chhe,ખાતા નંબર six eight three four છે.,spoken_number_patterns,gu,0.0
gu_00032,N/A,કૃપા કરીને પૂજા માટે રેસ્ટોરન્ટમાં ટેબલ બુક કરો.,કૃપા કરીને પૂજા માટે રેસ્ટોરન્ટમાં ટેબલ બુક કરો.,કૃપા કરીને પૂજા માટે રેસ્ટોરન્ટમાં ટેબલ બુક કરો.,kripaa kareene poojaa maate restorantamaan tebala buka karo,કૃપા કરીને પૂજા માટે રેસ્ટોરન્ટમાં ટેબલ બુક કરો.,normal_native_speech,gu,0.0
gu_00033,N/A,Telegram પર સ્ક્રિપ્ટ આઉટપુટ સુસંગતતા તપાસો.,Telegram પર સ્ક્રિપ્ટ આઉટપુટ સુસંગતતા તપાસો.,Telegram પર સ્ક્રિપ્ટ આઉટપુટ સુસંગતતા તપાસો.,Telegram para skripta aautaputa susangatataa tapaaso,Telegram પર સ્ક્રિપ્ટ આઉટપુટ સુસંગતતા તપાસો.,language_script_consistency,gu,0.0
gu_00034,N/A,આજે office માં stressful દિવસ રહ્યો.,આજે office માં stressful દિવસ રહ્યો.,આજે office માં stressful દિવસ રહ્યો.,aaje office maan stressful divasa rahyo,આજે office માં stressful દિવસ રહ્યો.,code_mixed_speech,gu,0.0
gu_00035,N/A,"તમે મારો WiFi connection ચેક કરી શકો છો, શ્રુતિ?","તમે મારો WiFi connection ચેક કરી શકો છો, શ્રુતિ?","તમે મારો WiFi connection ચેક કરી શકો છો, શ્રુતિ?","tame maaro WiFi connection cheka karee shako chho, shruti?","તમે મારો WiFi connection ચેક કરી શકો છો, શ્રુતિ?",code_mixed_speech,gu,0.0
gu_00036,N/A,"શું તમે તમારા નિષ્ફળ યુપીઆઈ વ્યવહાર માટે બાર આંકડાનો આરઆરએન શેર કરી શકો છો, ma'am?","શું તમે તમારા નિષ્ફળ યુપીઆઈ વ્યવહાર માટે બાર આંકડાનો આરઆરએન શેર કરી શકો છો, ma'am?","શું તમે તમારા નિષ્ફળ યુપીઆઈ વ્યવહાર માટે બાર આંકડાનો આરઆરએન શેર કરી શકો છો, ma'am?","shun tame tamaaraa nishpha yupeeaaee vyavahaara maate baara aankadaano aaraaaraena shera karee shako chho, ma'am?","શું તમે તમારા નિષ્ફળ યુપીઆઈ વ્યવહાર માટે બાર આંકડાનો આરઆરએન શેર કરી શકો છો, ma'am?",domain_specific_terms,gu,0.0
gu_00037,N/A,મને 32 GHz ક્ષમતાવાળા ઉપકરણની જરૂર છે.,N/A,મને 32 GHz ક્ષમતાવાળા ઉપકરણની જરૂર છે.,mane 32 GHz kshamataavaaaa upakarananee jaroora chhe,મને 32 GHz ક્ષમતાવાળા ઉપકરણની જરૂર છે.,units_measurements,gu,0.0
gu_00038,N/A,કૃપા કરીને પ્રિયા માટે રેસ્ટોરન્ટમાં ટેબલ બુક કરો.,કૃપા કરીને પ્રિયા માટે રેસ્ટોરન્ટમાં ટેબલ બુક કરો.,કૃપા કરીને પ્રિયા માટે રેસ્ટોરન્ટમાં ટેબલ બુક કરો.,kripaa kareene priyaa maate restorantamaan tebala buka karo,કૃપા કરીને પ્રિયા માટે રેસ્ટોરન્ટમાં ટેબલ બુક કરો.,normal_native_speech,gu,0.0
gu_00039,N/A,ગઈકાલે Flipkart નું system database ક્રેશ થઈ ગયું.,ગઈકાલે Flipkart નું system database ક્રેશ થઈ ગયું.,ગઈકાલે Flipkart નું system database ક્રેશ થઈ ગયું.,gaeekaale Flipkart nun system database kresha thaee gayun,ગઈકાલે Flipkart નું system database ક્રેશ થઈ ગયું.,english_word_retention,gu,0.0
gu_00040,N/A,મીટિંગ 11:30 વાગ્યે શરૂ થશે.,મીટિંગ double one three zero વાગ્યે શરૂ થશે.,મીટિંગ 11:30 વાગ્યે શરૂ થશે.,meetinga double one three zero vaagye sharoo thashe,મીટિંગ double one three zero વાગ્યે શરૂ થશે.,spoken_number_patterns,gu,0.0
gu_00041,N/A,"શું તમે તમારા નિષ્ફળ યુપીઆઈ વ્યવહાર માટે બાર આંકડાનો આરઆરએન શેર કરી શકો છો, ma'am?","શું તમે તમારા નિષ્ફળ યુપીઆઈ વ્યવહાર માટે બાર આંકડાનો આરઆરએન શેર કરી શકો છો, ma'am?","શું તમે તમારા નિષ્ફળ યુપીઆઈ વ્યવહાર માટે બાર આંકડાનો આરઆરએન શેર કરી શકો છો, ma'am?","shun tame tamaaraa nishpha yupeeaaee vyavahaara maate baara aankadaano aaraaaraena shera karee shako chho, ma'am?","શું તમે તમારા નિષ્ફળ યુપીઆઈ વ્યવહાર માટે બાર આંકડાનો આરઆરએન શેર કરી શકો છો, ma'am?",domain_specific_terms,gu,0.0
gu_00042,N/A,કૃપા કરીને ફ્લાઇટ AA 6426 માટે ચેક-ઇન કરો.,કૃપા કરીને ફ્લાઇટ A A six four two six માટે ચેક-ઇન કરો.,કૃપા કરીને ફ્લાઇટ AA 6426 માટે ચેક-ઇન કરો.,kripaa kareene phlaaita A A six four two six maate cheka-ina karo,કૃપા કરીને ફ્લાઇટ A A six four two six માટે ચેક-ઇન કરો.,spoken_number_patterns,gu,0.0
gu_00043,N/A,ટ્રેન પ્લેટફોર્મ નંબર 7 પરથી ગુવાહાટી માટે ઉપડશે.,ટ્રેન પ્લેટફોર્મ નંબર 7 પરથી ગુવાહાટી માટે ઉપડશે.,ટ્રેન પ્લેટફોર્મ નંબર 7 પરથી ગુવાહાટી માટે ઉપડશે.,trena pletaphorma nanbara 7 parathee guvaahaatee maate upadashe,ટ્રેન પ્લેટફોર્મ નંબર 7 પરથી ગુવાહાટી માટે ઉપડશે.,normal_native_speech,gu,0.0
gu_00044,N/A,"તમારે status ઓનલાઈન ચેક કરવું જોઈએ, આલોક.","તમારે status ઓનલાઈન ચેક કરવું જોઈએ, આલોક.","તમારે status ઓનલાઈન ચેક કરવું જોઈએ, આલોક.","tamaare status onalaaeena cheka karavun joeee, aaloka","તમારે status ઓનલાઈન ચેક કરવું જોઈએ, આલોક.",english_word_retention,gu,0.0
gu_00045,N/A,કૃપા કરીને ફ્લાઇટ 6E 565 માટે ચેક-ઇન કરો.,N/A,કૃપા કરીને ફ્લાઇટ 6E 565 માટે ચેક-ઇન કરો.,kripaa kareene phlaaita 6E 565 maate cheka-ina karo,કૃપા કરીને ફ્લાઇટ 6E 565 માટે ચેક-ઇન કરો.,numeric_normalization,gu,0.0
gu_00046,N/A,તમારો ટિકિટ નંબર 6939615 છે.,N/A,તમારો ટિકિટ નંબર 6939615 છે.,tamaaro tikita nanbara 6939615 chhe,તમારો ટિકિટ નંબર 6939615 છે.,numeric_normalization,gu,0.0
gu_00047,N/A,મેં વરુણ ને SIM નો ઉપયોગ કરીને પૈસા ટ્રાન્સફર કર્યા.,મેં વરુણ ને SIM નો ઉપયોગ કરીને પૈસા ટ્રાન્સફર કર્યા.,મેં વરુણ ને SIM નો ઉપયોગ કરીને પૈસા ટ્રાન્સફર કર્યા.,men varuna ne SIM no upayoga kareene paisaa traansaphara karyaa,મેં વરુણ ને SIM નો ઉપયોગ કરીને પૈસા ટ્રાન્સફર કર્યા.,abbreviations_acronyms,gu,0.0
gu_00048,N/A,"આ document ની વિગતો ગુપ્ત રાખો, કુણાલ.","આ document ની વિગતો ગુપ્ત રાખો, કુણાલ.","આ document ની વિગતો ગુપ્ત રાખો, કુણાલ.","aa document nee vigato gupta raakho, kunaala","આ document ની વિગતો ગુપ્ત રાખો, કુણાલ.",english_word_retention,gu,0.0
gu_00049,N/A,મને દર 7 કલાકે મેનેજરને ફોન કરવા માટે રીમાઇન્ડર આપો.,મને દર 7 કલાકે મેનેજરને ફોન કરવા માટે રીમાઇન્ડર આપો.,મને દર 7 કલાકે મેનેજરને ફોન કરવા માટે રીમાઇન્ડર આપો.,mane dara 7 kalaake menejarane phona karavaa maate reemaaindara aapo,મને દર 7 કલાકે મેનેજરને ફોન કરવા માટે રીમાઇન્ડર આપો.,normal_native_speech,gu,0.0
gu_00050,N/A,PNR 7144763662 નો ઉપયોગ કરીને રિઝર્વેશન તપાસો.,PNR seven one double four seven six three six six two નો ઉપયોગ કરીને રિઝર્વેશન તપાસો.,PNR 7144763662 નો ઉપયોગ કરીને રિઝર્વેશન તપાસો.,PNR seven one double four seven six three six six two no upayoga kareene rijharveshana tapaaso,PNR seven one double four seven six three six six two નો ઉપયોગ કરીને રિઝર્વેશન તપાસો.,spoken_number_patterns,gu,0.0
gu_00051,N/A,લક્ષ્ય સ્થાન 54 km દૂર છે.,N/A,લક્ષ્ય સ્થાન 54 km દૂર છે.,lakshya sthaana 54 km doora chhe,લક્ષ્ય સ્થાન 54 km દૂર છે.,units_measurements,gu,0.0
gu_00052,N/A,કૃપા કરીને તમારો PNR 8725597300 લખી લો.,કૃપા કરીને તમારો PNR eight seven two double five nine seven three double zero લખી લો.,કૃપા કરીને તમારો PNR 8725597300 લખી લો.,kripaa kareene tamaaro PNR eight seven two double five nine seven three double zero lakhee lo,કૃપા કરીને તમારો PNR eight seven two double five nine seven three double zero લખી લો.,spoken_number_patterns,gu,0.0
gu_00053,N/A,કૃપા કરીને કબીર માટે રેસ્ટોરન્ટમાં ટેબલ બુક કરો.,કૃપા કરીને કબીર માટે રેસ્ટોરન્ટમાં ટેબલ બુક કરો.,કૃપા કરીને કબીર માટે રેસ્ટોરન્ટમાં ટેબલ બુક કરો.,kripaa kareene kabeera maate restorantamaan tebala buka karo,કૃપા કરીને કબીર માટે રેસ્ટોરન્ટમાં ટેબલ બુક કરો.,normal_native_speech,gu,0.0
gu_00054,N/A,ડૉક્ટરે 13 mg ની માત્રા આપી.,N/A,ડૉક્ટરે 13 mg ની માત્રા આપી.,doktare 13 mg nee maatraa aapee,ડૉક્ટરે 13 mg ની માત્રા આપી.,units_measurements,gu,0.0
gu_00055,N/A,આવતીકાલે હૈદરાબાદ ના હવામાનની શું માહિતી છે?,આવતીકાલે હૈદરાબાદ ના હવામાનની શું માહિતી છે?,આવતીકાલે હૈદરાબાદ ના હવામાનની શું માહિતી છે?,aavateekaale haidaraabaada naa havaamaananee shun maahitee chhe?,આવતીકાલે હૈદરાબાદ ના હવામાનની શું માહિતી છે?,normal_native_speech,gu,0.0
gu_00056,N/A,આજે office માં busy દિવસ રહ્યો.,આજે office માં busy દિવસ રહ્યો.,આજે office માં busy દિવસ રહ્યો.,aaje office maan busy divasa rahyo,આજે office માં busy દિવસ રહ્યો.,code_mixed_speech,gu,0.0
gu_00057,N/A,અમને Flipkart માં URL માં નિપુણતા ધરાવતા એન્જિનિયરની જરૂર છે.,અમને Flipkart માં URL માં નિપુણતા ધરાવતા એન્જિનિયરની જરૂર છે.,અમને Flipkart માં URL માં નિપુણતા ધરાવતા એન્જિનિયરની જરૂર છે.,amane Flipkart maan URL maan nipunataa dharaavataa enjiniyaranee jaroora chhe,અમને Flipkart માં URL માં નિપુણતા ધરાવતા એન્જિનિયરની જરૂર છે.,abbreviations_acronyms,gu,0.0
gu_00058,N/A,મેં કેયુર ને WiFi નો ઉપયોગ કરીને પૈસા ટ્રાન્સફર કર્યા.,મેં કેયુર ને WiFi નો ઉપયોગ કરીને પૈસા ટ્રાન્સફર કર્યા.,મેં કેયુર ને WiFi નો ઉપયોગ કરીને પૈસા ટ્રાન્સફર કર્યા.,men keyura ne WiFi no upayoga kareene paisaa traansaphara karyaa,મેં કેયુર ને WiFi નો ઉપયોગ કરીને પૈસા ટ્રાન્સફર કર્યા.,abbreviations_acronyms,gu,0.0
gu_00059,N/A,અમને Swiggy માં ATM માં નિપુણતા ધરાવતા એન્જિનિયરની જરૂર છે.,અમને Swiggy માં ATM માં નિપુણતા ધરાવતા એન્જિનિયરની જરૂર છે.,અમને Swiggy માં ATM માં નિપુણતા ધરાવતા એન્જિનિયરની જરૂર છે.,amane Swiggy maan ATM maan nipunataa dharaavataa enjiniyaranee jaroora chhe,અમને Swiggy માં ATM માં નિપુણતા ધરાવતા એન્જિનિયરની જરૂર છે.,abbreviations_acronyms,gu,0.0
gu_00060,N/A,"કૃપા કરીને ધીમેથી બોલો, કબીર, મને સમજાયું નહીં.","કૃપા કરીને ધીમેથી બોલો, કબીર, મને સમજાયું નહીં.","કૃપા કરીને ધીમેથી બોલો, કબીર, મને સમજાયું નહીં.","kripaa kareene dheemethee bolo, kabeera, mane samajaayun naheen","કૃપા કરીને ધીમેથી બોલો, કબીર, મને સમજાયું નહીં.",noisy_or_real_world_audio,gu,0.0
gu_00061,N/A,કૃપા કરીને 06:45 સુધીમાં પહોંચો.,N/A,કૃપા કરીને 06:45 સુધીમાં પહોંચો.,kripaa kareene 06:45 sudheemaan pahoncho,કૃપા કરીને 06:45 સુધીમાં પહોંચો.,numeric_normalization,gu,0.0
gu_00062,N/A,ટ્રાન્ઝેક્શન રકમ 5390 રૂપિયા છે.,N/A,ટ્રાન્ઝેક્શન રકમ 5390 રૂપિયા છે.,traanjhekshana rakama 5390 roopiyaa chhe,ટ્રાન્ઝેક્શન રકમ 5390 રૂપિયા છે.,numeric_normalization,gu,0.0
gu_00063,N/A,મને દર 6 કલાકે પાણી પીવા માટે રીમાઇન્ડર આપો.,મને દર 6 કલાકે પાણી પીવા માટે રીમાઇન્ડર આપો.,મને દર 6 કલાકે પાણી પીવા માટે રીમાઇન્ડર આપો.,mane dara 6 kalaake paanee peevaa maate reemaaindara aapo,મને દર 6 કલાકે પાણી પીવા માટે રીમાઇન્ડર આપો.,normal_native_speech,gu,0.0
gu_00064,N/A,કરાર 17-03-2022 ના રોજ સમાપ્ત થાય છે.,N/A,કરાર 17-03-2022 ના રોજ સમાપ્ત થાય છે.,karaara 17-03-2022 naa roja samaapta thaaya chhe,કરાર 17-03-2022 ના રોજ સમાપ્ત થાય છે.,numeric_normalization,gu,0.0
gu_00065,N/A,Netflix એ પુણે માં નવી ઓફિસની જાહેરાત કરી.,Netflix એ પુણે માં નવી ઓફિસની જાહેરાત કરી.,Netflix એ પુણે માં નવી ઓફિસની જાહેરાત કરી.,Netflix e pune maan navee ophisanee jaaheraata karee,Netflix એ પુણે માં નવી ઓફિસની જાહેરાત કરી.,named_entities,gu,0.0
gu_00066,N/A,ટ્રેન પ્લેટફોર્મ નંબર 2 પરથી ઈન્દોર માટે ઉપડશે.,ટ્રેન પ્લેટફોર્મ નંબર 2 પરથી ઈન્દોર માટે ઉપડશે.,ટ્રેન પ્લેટફોર્મ નંબર 2 પરથી ઈન્દોર માટે ઉપડશે.,trena pletaphorma nanbara 2 parathee eendora maate upadashe,ટ્રેન પ્લેટફોર્મ નંબર 2 પરથી ઈન્દોર માટે ઉપડશે.,normal_native_speech,gu,0.0
gu_00067,N/A,રિફંડની રકમ 360 રૂપિયા છે.,રિફંડની રકમ three six zero રૂપિયા છે.,રિફંડની રકમ 360 રૂપિયા છે.,riphandanee rakama three six zero roopiyaa chhe,રિફંડની રકમ three six zero રૂપિયા છે.,spoken_number_patterns,gu,0.0
